,Keyword,Date,Title,Contents,Words,Comments,Source,URL
19,퍼실 향,2018.01.02. 21:30,신생아 세탁 세제 어떤 거 쓰세요? 추천부탁드려요~,??아직 뱃 속에 있어요ㅎㅎㅎㅎㅎ3월 예정이라 이제 하나 둘 씩 준비하는데아기 세제 어떤 거 쓰세요?아기 세탁기는 안 쓰고 그냥 아기 세제로저희 옷도 빨으려고 하는데남편은 그냥 저희가 쓰는 초록색 퍼실에고농축 다우니 써도 된다고 ㅡ0ㅡ 하는데..!!!!!!!저는 아기 피부는 예민하고 약하니까비앤비 세제 쓰려고 하거든요~(신혼 때 비앤비 향이 좋아서 사용했을 때남편도 거부감 없었어요!)퍼실 쓰더라도퍼실 센서티브에 비앤비섬유유연제 쓰려고 하는데..?그냥 초록색 퍼실에 고농축 다우니 신생아가써도 되나요?신생아 세제 추천 부탁드려요!,"'뱃', '속', '예정', '이제', '하나', '둘', '준비', '세제', '거', '아기', '세탁기', '안', '그냥', '아기', '제로', '저희', '옷', '남편', '그냥', '저희', '초록색', '퍼실', '에고', '농축', '다우니', '저', '아기', '피부', '까비', '앤비', '세제', '신혼', '때', '비앤비', '향', '사용', '때', '남편', '거부', '감', '퍼실', '퍼실', '센서티브', '비앤비', '섬유', '유연제', '그냥', '초록색', '퍼실', '농축', '다우니', '신생아', '신생아', '세제', '추천'","'세제 따로 쓰는게 좋죠 ㅋㅋㅋ 성분이다르니깐요~ 전아직 신생아라 에티튜드 하나밖에 안써봣어여 ㅜ', '에티튜드 세탁세제도 잇군요? 괜찮ㄴㅏ요? 섬유유연제 쓰세요?', '네ㅋㅋ 세제 섬유유연제 젖병 세정제 에티튜드로 삿어용 무향으로 햇어요 신생아때는 뭐 향없는게 낫다는 말을 들어서 ㅋㅋ 다쓰고 새로살때는 향있능걸로 바꿔보려구용 ㅋㅋ', '어느정도 커서는 몰라도 신생아는 아기세제 꼭 써야겠네요ㅠㅠㅠㅠ 섬유유연제 쓰면 안 된다는 말도 있길래 쓰면 안되는 줄 알았어요 ㅠㅠㅋㅋ 도움 주셔서 감사합니다!', '저는 아기꺼는 비앤비 사용하고 있어요', '신생아 때부터 쓰셨어요?ㅎㅎㅎ', '네~~  출산전 아기꺼 세탁할때부터요', '아아 미리 빨아두는 거!! 아항 감사해요! 섬유유연제도 쓰시죠?', '한달정도 세탁세제만 사용하고 지금은 유연제도 사용해요', '아아아 완전 진짜 초 신생아라고 부를때만 안 쓰셨군요! 감사합니다!', '네~~그때는 조심스럽 더라구요^^ 그리고 비앤비 세탁비누도 사용하고 있어요 가제수건 한두장씩 그때그때 빨때 사용중이에요', '헛 저라면 절대 퍼실이나 다우니는 절대 안써욤..... 신생아때는 특히...', '그쵸ㅠㅠㅠ 저도 뭔가 퍼실이랑 다우니는.. 고농축에 찐해서 신생아한테 쓰기에.. 남편이 멋 모르고 써도 돼!!하는 거 같아요', '르쥬르 선물받아쓰는대 넘넘 좋아요', '신생아 빨래 섬유유연제도 쓰세요?', '르쥬르는 세제만 넣어도 향기 많이나요 토냄세도 잡아주고 좋아요 섬유유연재 굳이안써듀되요', '저도 에티튜드써요...그냥 핫딧이 떠서 ㅋㅋ 섬유유연제도 같이 써요', '에티튜드도 많이 쓰시네요! 아기 트러블이나 발진 같은 거는 없으시져?', '저는 아기빨래는 에티튜드나 르주르쓰고 어른빨래는 퍼실센서티브 쓰고있어요 유연제는 아기나어른빨래 아예 안써요', '퍼실센서티브 괜찮나요? 혹시 섬유유연제 안 쓰시는 이유 여쭤봐도 될까요?', '삭제된 댓글입니다.', '무향을 많이 쓰시네요! 유연제 안 쓰시는 이유 여쭤봐도 될까용?', '블랑101 첫째 쓰고있어서 둘째태어나면 둘째도 같이쓰려구요 ㅎㅎ', '처음 들어봐요! 찾ㅇㅏ볼게용 감사해요^^', '런드레스씁니다:) 애기꺼는 섬유유연제 안써도되요^^', '아기 섬유유연제 안 써도 되요? 오~~~ 그럼 엄마아빠 섬유유연제만 신경써야겠어요!', '네:) 아기꺼랑 어른 세제는 무조건 따로 쓰셔야하구요^^', '저는 아예 아기세제로 아기 빨래/ 엄마아빠 빨래 이렇게 빨아버리려구요!ㅋㅋ', '삭제된 댓글입니다.', '감사랍니다!', '삭제된 댓글입니다.', '아아 중성성분!! 그게 제일 중요하군용ㅎㅎㅎ', '친구가 블랑101 추천해줘서 태어나기 전 빨래부터 썼어용ㅋㅋ', '저는 아기 섬유유연제는 천연으로 쓰는데 아이너바움 괜찮더라구요 ㅎ', '저는 퍼실센서티브로 모두 빨래해요.  아기 / 어른 빨래 구별해서 따로 세탁기 돌리고 있어요.', 'ㅠㅠ 아무리그래도 퍼실을 사용하는건 아니라고 보는데요..아기는 피부가 연약해서 정말 좋은걸 사용해야해요..특히나 애들은 물고빨고하는데.....그게 입으로 다 들어간다고 생각해보세요...그리고 아기 손수건으로 입안도 닦아주고하는데...저는 그래서 독일 유기농세제인 소다산으로 사용하고있어요...그리고 아기를 자주 안아주는 엄마 아빠옷도 당연히 아기세제로 세탁해야하구요. 아기가 얼굴을 비비고 하니말이죠. 피부질환으로 고생하는것보다는 좋은 세제랑 유기농 로션으로 관리해주는게 훨씬 맘 편하실꺼예요. 저흰 애기 이제 5살되는데 아직도 저희부부옷이랑 애기옷 모두 소다산으로 쓰거든요. 고농축이고 에코서트인증이랑 베간인증도 받아서 더 믿고사용중이에요.', '저도 첨부터 섬유유연제까지 다 썻어요~ 모유수유하신다면...젖비린내가 점점 심해질꺼에요 ㅠ 아이너바움 사용중인데 천연세제에 향도 먹어도되는 식품첨가향 쓴다고해서 믿고써요~'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=37804310&referrerAllArticles=true
20,퍼실 향,2017.11.15. 22:38,세탁세제 섬유유연제 추천요,"?세탁세제는 세탁 잘 되는거요? 퍼실이무난할까요?섬유유연제는 향이좋고 가격대 너무 고가면 오래쓰기 힘들더라구요? 가격대 적당하나 너무 싸구려항 아니었으면 좋겠어요~~????????????★ 잠깐! 게시글?작성 전, 필독 공지! ★- 카페규정 : http://cafe.naver.com/imsanbu/28123090?- 게시판별 운영 정책 : http://cafe.naver.com/imsanbu/35756864???","'세탁', '퍼실', '무난', '요', '섬유', '유연제', '향', '가격', '고가', '쓰기', '가격', '싸구려', '항', '잠깐', '게시', '글', '작성', '전', '필독', '공지', '카페', '규정', '게시', '판별', '운영', '정책'","'브리오신 추천드려요!! 프랑스 명품 향수 사용한거라 유연제 향기가 진짜 좋아요~~', '다ㅇ니 피오니향 갈색병 너무좋아욥..아니면 샤ㅍ란 향기팡팡 핑크색이요!', '저 리큐 반만쓰는거 사용중인데 가격 저렴하면서 오래쓰고 유연제 안넣어도 실내건조하는데 빨래서 냄새 안나더라구요유연제는 버넬 프레시모닝 이요 1+1이나 행사도 많이하고 인터넷이나 마트서 저렴하게 파는곳 많아요적게 넣어도 향 괜찮게 나고 적정량 쓰면 향이 오래가요 제가 향을 좀 싫어하는데 다우니는 다 써봐도 최악이었고 요건 사용중이네요', '전 다우니 갈색.퍼플써요ㅋ', '아이너바움좋아요. 아기꺼랑 제꺼랑 같이 돌리는데 피죤쓰다가 아기가 건조한피부라서세제랑 유연제부터 바꿨네용..ㅎ', '저도 아이너바움으로 섬유유연제 어른, 아이 빨래에 다 사용해요. 초고농축이라서 꽤 오래 사용가능한 것 같아요~', '퍼실 컴플리트 솔루션 쓰다가 리큐 쓰는데 음식 흘린 때가 넘  안빠져서;; 퍼실로 다시 갈아탈까해요 유칼립투스향 너무 좋아요~! 제가 향에 민감한지 일반 향수도 저렴한건 코에서 반응하거든요. 섬유유연제는 다우니 하늘색 써요~~'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=37178341&referrerAllArticles=true
21,퍼실 향,2017.11.12. 13:10,퍼실 센서티브,짐까지 아이옷은 비앤비세제를 쓰고어른옷은 따로 세제 구입해서 세탁했는데퍼실센서티브세제가?어른.아이옷같이? 쓸수있다고하더라고요세척력.향이 어떤가해서요,"'짐', '아이', '옷', '비앤비', '세제', '어른', '옷', '세제', '구입', '세탁', '퍼실', '센서티브', '세제', '어른', '아이', '옷', '세척', '향', '가해', '서요'",'향은 은은한편이고 세척력은 어른세재에 비해 떨어지지만 괜찮았어요',네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=37130764&referrerAllArticles=true
22,퍼실 향,2017.11.04. 14:08,(수정) 퍼실 듀오캡스 라벤더향이요,"퍼실 듀오캡스 새로 나온 라벤더향 6개56,050원요(kt 5천 사용시)http://mitem.gmarket.co.kr/Item?goodscode=1107304254빅스마일데이 쿠폰 5천원kt쿠폰 5천원 할인 받은 금액이구요.kt쿠폰가 빼더라도 저렴한거 같네요. 쿠폰 링크는 할 줄 몰라서 없어요.사은품 가방은 방송중 혜택이라 안 올 가능성이 큰거 같아서 내용 수정해요.이런 문구가 있더라구요.","'퍼실', '듀오', '캡스', '라벤더', '향', '개', '사용', '시', '빅스', '마일', '데이', '쿠폰', '쿠폰', '할인', '금액', '이구', '쿠폰', '쿠폰', '링크', '줄', '사은', '품', '가방', '방송', '혜택', '안', '가능성', '내용', '수정', '문구'","'샀어용! 감사합니닷', '다시 보니 이런 문구가 있네요. 사은품 가방은 안 올지도 모르겠어요. 저는 가방 안받아도 상관없어서 구매했네요. 확인하세요.'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=37030268&referrerAllArticles=true
23,퍼실 향,2017.09.19. 11:15,"천연세제 추천해주세요. 그리고 천연세제로 일반세탁, 중성세탁 다 해도 되나요?","천연세제 어떻게 쓰세요?아직은 임산부라 아기가 없구요 일반세탁은 퍼실쓰고 중성세탁할때는 마트에서 파는 울세제 쓰고 있거든요.아기가 태어나면 천연세제 쓰려고 하는데그냥 저랑 신랑꺼도 천연세제 쓸까 하는 생각이 들어서요.천연세제 찾아보니 호호에미, 르주르, 등등 있던데요. 고농축이라 적은 용량으로도 충분히 때가 잘 빠진다고 하던데 정말 그런가요?그리고 이런 세제들로도 일반세탁, 중성세탁(울세탁) 다 돌려도 될까요?보통 세제들이 보니까 일반액체세제하고 섬유유연제로만 나뉘어져있더라구요;저는 섬유유연제 따로 안쓰고 일반세탁할때만 식초헹굼하거든요. 섬유유연제 향을 별로 안좋아해서...^^;천연 일반액체세제로 일반세탁, 중성세탁 다 돌려도 되는지그리고 천연세제 제가 언급한 호호에미나 르주르 말고도 괜찮은 제품 있으시면 추천 부탁드립니다.^^","'천연', '세제', '은', '임산부', '아기', '세탁', '퍼실쓰', '중성', '세탁', '때', '마트', '세제', '아기', '천연', '세제', '그냥', '저', '신랑', '천연', '세제', '생각', '천연', '세제', '호호', '르주르', '등등', '농축', '용량', '때', '정말', '가요', '세제', '도', '일반', '세탁', '중성', '세탁', '세탁', '요', '보통', '세제', '보', '액체', '세제', '섬유', '유연제', '로만', '저', '섬유', '유연제', '일반세', '때', '식초', '헹굼', '섬유', '유연제', '향', '별로', '천연', '액체', '제로', '일반', '세탁', '중성', '세탁', '천연', '세제', '제', '언급', '호호', '미나', '르주르', '제품', '추천'",,네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=36474345&referrerAllArticles=true
24,퍼실 향,2017.09.14. 22:13,드럼세탁기 액체세제 퍼실이 젤 나을까요?,드럼세탁기 액체세제 퍼실이 젤 나을까요?퍼실 보라색 라벤더향 사면 될까요?향 강하지 않은 거 찾고 있어요,"'드럼세탁기', '액체', '세제', '퍼실', '젤', '퍼실', '보라색', '라벤더', '향', '사면', '요', '향', '거'","'퍼실 센시티브요~~~', '커클랜드 액체세제도 괜찮아요~!퍼실이랑 번갈아가면서 써요!'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=36422729&referrerAllArticles=true
25,퍼실 향,2017.09.04. 12:44,아기 세탁세제 추천해주세요,출산준비할 때 에티튜드 무향사서 썼는데 아무래도 은은한 향이 있으니 더 좋은 것 같더라구요  더블하트 써봤고..친구가 퍼실 센서티브와 런드레스 베이비 쓴대서 향 맡아봤는데 향이 좀 강한 것 같아요. 은은하게 달콤하거나 상쾌한 향이 나는 아기세탁세제 추천하실 것 있음 마구마구 추천부탁드려요순서대로 사용해보고 정착할까해요^^ 빠른 시일 내로 주문해야돼요ㅜㅜ 부탁드려요~어제 세제없어서 구연산 베이킹소다 산소계표백제와 주방세제로 세탁을.. ㅜㅜ,"'출산', '준비', '때', '에티튜드', '무', '향사', '향', '더', '것', '더블', '하트', '친구', '퍼실', '센서티브', '런', '드레스', '베이비', '대서', '향', '향', '좀', '것', '향', '나', '아기', '세탁', '세제', '추천', '것', '추천', '순서대로', '사용', '정착', '해', '시일', '내', '주문', '어제', '세제', '구연산', '베이', '킹소', '산소', '표백제', '주방', '제로', '세탁'","'저는 비앤비쓰고 있어요 향이 세지않다고 신랑이 더 좋아라해요', '비앤비 시중에서 구하기도 쉬워서 좋아요! 감사해요', '저는 마이비써요가격대비 천연성분이라 좋지요여지껏 안써본게 없을 정도로 여러가지 바꿔가며 써봤는데 제일 마음에 드는게 마이비였네요특가떳을 때 대량구매로  득템했지요~~ ㅋㅋ', '전 아이너바움써요. 전에는 라벤다도 괜찮았는데 지금쓰는 가드니아 향도 은은하니 참 좋네요.^^', '전 아이너바움꺼 프레쉬라벤더향 사용하고 있는데, 톡쏘는 향이 아니라 은은~하게 멀리 퍼지는 향이라서 좋아요. 제가 향수만 잘못 뿌려도 하루종일 재채기에... 다우니향도 강해서 코가 근질근질하거든요.'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=36289037&referrerAllArticles=true
26,퍼실 향,2017.08.31. 16:07,퍼실 세제 향이 원래 강한가요?,임신해서 그런지 빨래널고보니 향이 되게 강하네요,"'임신', '빨래', '향'","'저도 임신후 퍼실향 때문에 세탁을 하기가 겁나서 지금은 아기세재로 돌려요ㅜㅜ 냄새 너무 강해서 울렁거려요ㅜㅜ', '제가 유난인가햇네요ㅠ울렁걸린다는표현이 딱!!이네요', '맞아요~~ 섬유유연제 안쓰는데 퍼실 세제 냄새가 강해 속옷빼곤 섬유유연제 쓰네요^^ 홈쇼핑으로 사서 언니네도 나눠줬는데 언니는 향이강하다고 안쓰네요>0<', '집들이선물받아써봣는데 향이 넘강해서..넘많이쓴건가싶었는데ㅋ', '오 저도 느꼇는데 그래서 요즘은 좀 적게 넣고잇어요', '조금 적게쓰면 괜찮겟쥬?ㅋ', '퍼실도 색깔별로 향이 다른데 어떤색이신가요?! 저는 파란색 쓰는데~ 향이 좀 있어서 섬유유연제 따로 안쓰고 있어요~ 참고로 저두 임신중이네요 ㅎㅎㅎㅎ', '집들이선물받은거라 초록이예요^^', '파랑 초록 둘다 비슷하게 강한 그 역한느낌이 잇어요ㅠ', '저는 원래 결혼전부터 퍼실사용햇엇는데 그때도 향 강해서 섬유유연제 따로 안썼었어요 ㅋㅋ ㅠㅠ 근데 확실히 임신하고 쓸때는 향이 울렁여서 다른 세제로 바꿨어요ㅠ 그러다가 애기낳고 지금은 다시 퍼실쓰는데 또 좋아요..ㅋㅋㅋㅋㅋ ㅠㅠ', '향이좋긴한데 쫌울렁대서ㅠㅠ', '저도 초록이에요!! ㅋㅋㅋ 마자요 임신중일때 저도 울렁여서 다른걸로 바꿧엇어요ㅠ 근데 그것도 울렁이더라구요 다른 세제나 애기세제로 함 세탁해보세요ㅠ', '향기 좋나요? 향좋으면 섬유유연제 없애고 그것만 써보려구요~', '저는 개인적으로 퍼실향 좋아해서 섬유유연제 안쓰고 써요~ㅎㅎ 섬유유연제가 옷을 부드럽게 하긴하지만 빨래를 좀 느리게 말린다는 글을 어디서 봣어서 섬유유연제 쓰는걸 별로 안좋아하거든요ㅠ 개인마다 향은 다를 수 잇으니 함 해보셔용~~', '강한거 같아요..얼마전에 퍼실로 바꿧는데 섬유 유연제 냄세는 하나도 안나고 퍼실냄새만 나서 놀랬어요 ㅠ', '그정도예요?동생네줘야겟네요', '아 ~!!!!! 시누네가 퍼실이랑 다우니쓰는데 분명 우리랑 같은 다우니거든여 근데 우리집은 향기가 안나는데 시누네는 딱 다우니향은 아닌데 암튼 드라이쿨향이 많이나서 왜그런가 했는데 퍼실향이었네여!!! 저희집은 세제를 암웨이쓰는데 아예 무향이거든여 ㅋㅋㅋㅋㅋ 이렇게 궁금증이 풀리네 ㅋㅋㅋㅋㅋ', 'ㅋㅋ퍼실향이 세긴한거같아요ㅋ'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=36247791&referrerAllArticles=true
27,퍼실 향,2017.08.17. 07:38,임신중 라벤더,라벤더가 안좋다고 들었는데 ...퍼실세제 라벤더향도 안좋을까요..?ㅜㅜ,"'라벤더', '퍼', '실세', '제', '라벤더', '향'","'전 그것만 써왔는데 이상없네유', '아그래요? ㅜㅜ 다행이네요ㅜㅜ'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=36072312&referrerAllArticles=true
28,퍼실 향,2017.08.15. 09:46,퍼실 세제 쓰시는분들 섬유유연제 따로 쓰시나요?,퍼실세제만 쓰기엔 향이 약하더라구요섬유유연제도 따로 쓰시나요?,"'퍼', '실세', '제만', '쓰기', '향', '섬유', '유연제'","'전 따로 써요~~', '네 여름이라 그런지 세제향으론 약한거 같더라구요', '전 따로 써용퍼실 세제쓰고 버넬 유연제 써요', '네 그냥 퍼실만 쓰시는분들도 계셔서 세제만 쓰기 괜찮은줄 알았는데 유연제도 써야되겠어요', '저도  따로  써요'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=36048570&referrerAllArticles=true
29,퍼실 향,2017.08.03. 22:28,퍼실 라벤더 향이 강한가요?,라벤더로 바꿔보고 싶은데 향이 강하다고 해서 고민중인데..;; 유연제 따로 필요없을까요?,"'라벤더', '보고', '향', '고민', '유연제'","'전 그향 좋더라구요 다우니 쓰는데도 향이진하다보니 라벤더향만 남더라구요~ 빨래 널어놓으면 온집안에 퍼실향만 나요 ㅋㅋ', 'ㅎ감사해요^^그럼 굳이 따로 유연제 쓸 필요없을 정도로 향이 강한가요? 원래 유연제 안쓰는데 갑자기 향이 그리워지는 찰나 세제 바꿀때가 됐거든요~^^;', '라벤더쓰는데 유연제 안써도 될 정도 향이 나용^^', 'ㅎ감사해요~ 퍼실쓰고 헹굼은 걍 구연산 써야겠어요^^', '유연제는 버넬쓰는데 그것도 좋더라구용^^ 향이 10주간다는데 그건 아닌거 같구 향이 좋아서 쟁여놓고 써용~', '저도 퍼실쓸때 가끔 세제향이 오히려 더 좋아서 유연제안넣게 되요~ 저는 정전기방지보다 향때문에 유연제넣는거라서요 ㅎㅎ', 'ㅎ감사해요~~ 전 향때문이라 ㅋ 유연제는 구연산으로 대체하고 퍼실 사야겠어요^^', '전 너무 싫어요 그 향.. 유연제향이 아니에요ㅜ ㅜ한번써보고 퍼실은 아예 쳐다도안봐요 ;;', 'ㅠㅠ 네~ 안좋다는 맘들이 있더라구요고민고민요 ㅡㅡ'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=3&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=35922526&referrerAllArticles=true
30,퍼실 향,2017.06.18. 13:53,퍼실일반 vs 퍼실 센서티브 세정력 차이나나요?!,퍼실 살까하는데 향이 어떤지 아기한테 무해한지 궁금해요세탁은 잘되는지도요이거아니면 무해하고 향좋은 세탁세제 추천 부탁드려요~^^ (넘 비싸면 안되뉸..ㅠ),"'퍼실', '향', '아기', '무', '한지', '세탁', '요', '거', '무', '향', '세탁', '세제', '추천', '안되뉸'","'멜라루카 세제는 어때요? 친환경이고 피부에도 안전하구요~', '저는유아세제 호호애미사용하는데 괜찮더라고요', '저는 퍼실이랑 코코 커클랜드액체세제 사용하는데 커클랜드꺼 추천드려요!!!이걸로 세탁돌리면 유연제안넣어두 부들부들~~3만원안팍으로 인터넷주문할수이써용!!', '코코 커클랜드꺼 세정력 어떤가요?! 성분은요?!^^ 오늘 코코 가볼까해요 ㅋ', '성분은..음 죄송해요 저는 그런거안따지고 쓰는편이라ㅠㅠㅠ 전 퍼실보다 세정력이 괜찮은거 같듀라구요 네이버쳐보심 후기들 많이나와있어요 한번검색해보심도!!!저도 인터넷,친구추천으로 사본거라서요', '퍼실무형광이라 괜찮을꺼같긴해요 그래도 아기걱정되시면 아기세제쓰시는건 어때요? 아이너바움세제가 천연원료로만들어서 아기옷에도 어른옷에도 안심이더라고요'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=4&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=35389257&referrerAllArticles=true
31,퍼실 향,2017.06.11. 12:40,어른 세탁 세제 뭐 쓰시나요?? (아기세제x) ,★게시판 글작성 전에?꼭 확인해주세요^^★ ?1) [필독] 카페규정 ▶ http://cafe.naver.com/imsanbu/28123090?2) 맘스홀릭 100배 활용하기 ▶ http://cafe.naver.com/imsanbu/283079833) 임산부가 '꼭' 알아야 할 알짜 정보! ▶ http://cafe.naver.com/imsanbu/28308781 ?4)?괜찮을까??고민했던 궁금증을?전문가에게 물어보세요? ▶ http://cafe.naver.com/imsanbu/32199069퍼실 세일하길래 사서 열심히 썼는데 ?표백 성분이 있어서 그런지 수건들 고유 색상이 다 날라갔어요 ㅠㅠ?향도 좀 짙은것 같구요..?참고로 전 섬유유연제도 사용 안하고 식초로 대신하고 있어요~ ?맘님들 세제 뭐 쓰세용???[핫클릭]?▶ 태아보험 전문가 맞춤 상담신청보험료비교 + 보장비교 + 30세100세 만기비교 + 상담혜택???,"'게시판', '글', '작성', '전', '꼭', '확인', '필독', '카페', '규정', '맘스홀릭', '배', '활용', '임산부', '꼭', '알짜', '정보', '궁금증', '전문가', '퍼실', '세', '사서', '성분', '수건', '고유', '색상', '향', '좀', '참고', '전', '섬유', '유연제', '사용', '안', '식초', '대신', '세제', '뭐', '핫', '클릭', '태아', '보험', '전문가', '맞춤', '상담', '신청', '보험료', '비교', '보장', '비교', '세', '세', '비교', '상담', '혜택'","'전 넬리써요.산소계세제요', '저도  넬리써요', '순한거 찾으시면 한입세제 쓰세요순하긴하더라구요', '저 가루는 비트랑 섬유는 다우니 검은색 쓰는데 비트 다떨어져가서 넬리  추천받아 두번썼는대 강추요 비싸긴한데 산소표백제랑 세제섞어쓰는데 비트보다 더 때가 잘빠지네요!!', '비누세제 쓰세요~~강청 것도 괜찮구요^^', '저도 퍼실좋다해서 이번에 쓰고잇는데 향이 너무 강하네요ㅜㅠㅠ저도 넬리로 바꾸려고욤~', '넬리요~ 아기꺼도 넬리써요ㅎ', '전 불만 없이 퍼실만 써요 ^^;', '저도 넬리요~'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=4&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=35306933&referrerAllArticles=true
32,퍼실 향,2017.06.08. 20:39,퍼실세제 추천해주세요 ,?★게시판 글작성 전에?꼭 확인해주세요^^★ ?1) [필독] 카페규정 ▶ http://cafe.naver.com/imsanbu/28123090?2) 맘스홀릭 100배 활용하기 ▶ http://cafe.naver.com/imsanbu/283079833) 임산부가 '꼭' 알아야 할 알짜 정보! ▶ http://cafe.naver.com/imsanbu/28308781 ?4)?괜찮을까??고민했던 궁금증을?전문가에게 물어보세요? ▶ http://cafe.naver.com/imsanbu/32199069??????곧 아가 태어나는데?이제까지 가루 세제 쓰다가 이번에 저희 쓰는 세탁세제도 바꿔볼까 해서요?퍼실이 잘빨리고 좋다던데?향 어떤게 좋나요 ? 추천좀 해주세여~????????????????????????????????????[핫클릭]?▶ 태아보험 전문가 맞춤 상담신청보험료비교 + 보장비교 + 30세100세 만기비교 + 상담혜택?????????????????????????,"'글', '작성', '전', '꼭', '확인', '필독', '카페', '규정', '맘스홀릭', '배', '활용', '임산부', '꼭', '알짜', '정보', '궁금증', '전문가', '곧', '아가', '이제', '가루', '세제', '이번', '저희', '탁세', '제도', '퍼실', '고', '향', '추천', '좀', '핫', '클릭', '태아', '보험', '전문가', '맞춤', '상담', '신청', '보험료', '비교', '보장', '비교', '세', '세', '비교', '상담', '혜택'","'퍼실센서티브요.. 아기옷 어른옷 겸용이에요.. 퍼실특유의 향도 괜찮구요', '아가세제는 따로 사긴 했는뎅; 센서티브 잘 빨릴까요?', '저도 따로쓰긴했는데 엄마아빠옷에 아기피부 닿아도 덜찝찝할까 하고 썼어요ㅎ', '그렇긴 하겠네여 의견 감사해요 이거로 사야겠음ㅎㅎ'",네이버 카페,https://cafe.naver.com/ArticleRead.nhn?clubid=10094499&page=4&inCafeSearch=true&searchBy=0&query=%C6%DB%BD%C7+%C7%E2&includeAll=&exclude=&include=&exact=&searchdate=2014-02-182019-08-17&media=0&sortBy=date&articleid=35280062&referrerAllArticles=true
