,Keyword,Date,Title,Contents,Words,Comments,Source
14,빨래,2019년 8월 17일, ,세계 최고 수준의 도무스(DOMUS) 건조기 효과👍도무스는 스페인100년 역사의 세탁장비 기업입니다.🌏🎖화이트 365 야탑점은 #도무스세탁기 와 #도무스건조기 만을 사용합니다. 안심하고 이용하세요.😊ㆍㆍ#안심케어#여름빨래#빨래맛집#분당빨래방#판교빨래방#화이트365야탑점#화이트365#셀프빨래방#야탑빨래방#야탑역#야탑#야탑역셀프빨래방#야탑역코인빨래방#24시셀프빨래방#서현역빨래방#대용량건조기#이매빨래방#친환경세제#빨래#건조#이불빨래#이불세탁#아기옷세탁#미세먼지세탁#초미세먼지세탁💕,"'세계', '최고', '수준', '도무스', '건조기', '효과', '도무스', '스페인', '역사', '세탁', '장비', '기업', '화이트', '탑점', '사용', '안심', '이용', '안심', '케어', '여름', '빨래', '빨래', '맛집', '분당', '빨래', '방', '판교', '빨래', '방', '화이트', '탑점', '화이트', '셀프', '빨래', '방', '탑', '빨래', '방', '야탑역', '탑', '야탑역', '셀프', '빨래', '방', '야탑역', '코인', '빨래', '방', '서현역', '빨래', '방', '용량', '건조기', '빨래', '방', '친환경', '세제', '빨래', '건조', '이불', '빨래', '이불', '세탁', '아기', '옷', '세탁', '미세먼지', '세탁', '초미세먼지', '세탁'", ,instagram
15,빨래,2019년 8월 17일, ,💪,, ,instagram
16,빨래,2019년 8월 17일, ,干されたミニオン😂#ミニオン #ミニオンズ #ぬいぐるみ #ユーホーキャッチャー #バナナ #おもちゃ #minion #minions #toy #banana #洗濯 #빨래 #미니언 #미니언즈 #바나나,, ,instagram
17,빨래,2019년 8월 17일, ,주말엔대청소 밀린빨래하기!운동화는 항상 깨끗히 신어야지~! 생각보다 깨끗하게 빨려서 계속 동전을 투입... 결국 카드충전을 해버림^^ 운동화 빨래 1차 2차 끝~! 3차는 다음에..세탁주머니 대형백도 주셨당 ㅎㅎ#운동화빨래방 #운동화세탁 #운동화조아 #워시테리아 #셀프빨래방 #빨래 #조아,"'주말', '청소', '빨래', '운동화', '항상', '생각', '계속', '동전', '투입', '카드', '충전', '해', '운동화', '빨래', '차', '차', '끝', '다음', '세탁', '주머니', '대형', '백도', '운동화', '빨래', '방'", ,instagram
18,빨래,2019년 8월 17일, ,".할땐 힘들어도 하고나면 기분 좋은 세가지. 운동, 공부, 청소^^.청소 중에서도 빨래는 특히 하고나면 온집안에 풍기는 섬유유연제 향이 너무너무 기분이 좋잖아요. 그래서 맘잡고 빨래를 했습니다. ..#생활공작소 에서 #세탁세제 를 보내주셨어요^^ .솔직한 후기를 위해,세탁기, 손빨래 건조기, 자연건조 전부다 해봤는데요..일단.... 향기가 너무 좋아요. 빨래하는김에 침구까지 싹~다 빨았는데요 안방도 거실도 #섬유유연제 백합 향기가 너무나 제 취향이네요.건조기를 돌리면 아무래도 향기가 좀 약해져요. 그 점은 감안하셔야 할것 같구요. 무엇보다 식물유래 #천연계면활성제 라는게 아주 마음에 듭니다. 세탁세제통 따로 구입할 필요없이 패키지도 깔끔합니다^^.#빛솔마루집 #솔직한후기 오늘은 #주부스타그램 #빨래 #고맙습니다","'땐', '기분', '가지', '운동', '공부', '청소', '청소', '중', '빨래', '집안', '섬유', '유연제', '향', '기분', '맘', '잡고', '빨래', '를', '후기', '위해', '세탁기', '손', '빨래', '건조기', '자연', '건조', '전부', '일단', '향기', '빨래', '김', '침구', '싹', '안방', '거실', '백합', '향기', '제', '취향', '요', '건조기', '향기', '좀', '그', '점', '감안', '무엇', '식물', '유래', '게', '아주', '마음', '듭니', '세탁', '세제', '통', '구입', '패키지', '오늘'", ,instagram
19,빨래,2019년 8월 17일, ,#주말 #저녁#커피한잔 마시고 싶어서 근처 #이디야 가 제일 가깝길래 갔다옴ㅎㅎ오늘은 하루종일 집에서만#정리 #청소 #빨래 #게임 #넷플릭스 ㅎㅎ,"'커피한잔', '근처', '제일', '옴', '오늘', '하루', '종일', '집', '정리'", ,instagram
20,빨래,2019년 8월 17일, ,빨래 접어주기는 기계는 왜안나올까?#수건#수건접기#빨래#주말#동탄#korea,"'빨래', '주기', '기계', '왜', '안나', '수건', '접기', '빨래', '주말', '동탄'", ,instagram
21,빨래,2019년 8월 17일, ,#20190817펭펭이가 잡아따뺑💕#펭펭이 #내시끼💕 #기여워♥ #흐헹#포챠펭 #으헿#포챠는사랑입니다 #펭펭이는사랑입니다 #왜이리도귀여운지#수건탑 #빨래#.,"'잡', '아따', '뺑', '포챠펭', '포챠', '사랑', '수건', '탑'", ,instagram
22,빨래,2019년 8월 17일, ,안녕하세요~최준혁 이에요💕 만나서 반가워요ㅋㅋ전 빨래도 잘널어요ㅋㅋㅋㄱㅋ귀염둥이 우리아들#최준혁 #아들바보그램 #안녕 #빨래 #와이프,"'최준혁', '전', '빨래', '귀염둥이', '우리', '아들', '최준혁'", ,instagram
23,빨래,2019년 8월 17일, ,"..빨래를 널고 나면 괜시리 기분이 좋아진다~오늘도 볕이 좋아 빨래가 잘 마르겠네.....드디어 1권을 다 읽었다....지극히 평범한 하루의 시작...그래서 행복하다.....난 역시 유.관.장 과는 너무 다른, 일개 평범한 존재인게 너무 좋다.....","'빨래', '괜시리', '기분', '오늘', '볕', '빨래', '권', '하루', '시작', '난', '역시', '유', '관', '장', '다른', '일개', '존재'", ,instagram
24,빨래,2019년 8월 17일, ,#크롱 #크로롱 #목욕 #빨래 #봉제인형 #다음달_크롱_6돌잔치,, ,instagram
25,빨래,2019년 8월 17일, ,빨래방을 처음 이용해 본 아이돈을 뭉치로 가져옴😰...#빨래 #빨래방 #주말 #이불 #이불빨래,"'빨래', '방', '처음', '이용', '아이', '돈', '뭉치'", ,instagram
26,빨래,2019년 8월 17일, ,"안녕하세요 쿠비샵 입니다 :)주말은 잘 보내고 계신가요? 오늘은날씨가 햇빛쨍쨍 엄청 덥네요..ㅠㅠ늘 더운여름 뜨거운 햇빛때문에 고생 많이하시죠...ㅠㅠ 그래도 이런날엔 엄마들에겐 좋은날인거같아요!!! 빨래하면 금방 마르니까요😀 근데...또 집에 공간이 없으면 빨래해도 널어야 할 공간이 나오질않아 고민 많이하실텐데요... 쿠비샵 가족들은 그래서 #셀프빨래방👕 부산서면 전포역점에 방문을 해봣습니다😀이불은 집에서 쉽게 빨래 못하자나요ㅠㅠ 이렇게 편리하게 셀프빨래방이 있어서 너무 저희에겐 다행인거같아요!!!! 부피가 큰 빨래들도 손쉽게 빨고 건조시켜서 뽀송뽀송한 상태로 집에 들고 갈수 있자나요~~~~~~♡♡ 요즘...참 살기 편해진거같아요 ㅎㅎㅎ예전같았으면 빨래방이 어디에있엤어요^^;; 손빨래 아님 세탁기로 빨아서 햇빛에 널어놧죠 ㅎㅎ 아니면 집에 건조대 펴서 빨래가 마를때까지 널어놓거나..!!! 저희는 이불과 베게 커버를 향균세탁 살균건조를 해서 들고왓답니다!!!! 대형봉투는 자판기에 돈만 넣어주면 나오구요, 다우니 정전기 방지되는것도 자판기에서 뽑아서 건조기돌릴때 같이 넣고 돌리면 정전기는 물론 아주 좋은 향까지 1석2도네요...❤❤❤ 집에서 빨래하시는것도 좋지만전기세 걱정되신다면 셀프빨래방에 가셔서 빨래하시는것도 추천드립니다!! 더무 괜찮네요..ㅎㅎ편리하게 셀프로 이용할수 있다는점👍항상 저희 CUBI-SHOP 을 사랑해 주셔서 감사합니다 🙇‍♀️ 남은시간도 좋은 하루 보내세요 😊이상 CUBI-SHOP 김희현 전무 였습니다ㅎㅎhttp://mnn-gift.com (CUBI-SHOP공식홈페이지)https://cafe.naver.com/cubishop (CUBI-SHOP공식카페)https://blog.naver.comcubishop753 (CUBI-SHOP공식블로그)","'쿠비샵', '주말', '오늘', '날씨', '햇빛', '늘', '여름', '햇빛', '때문', '고생', '날', '엄마', '날', '빨래', '금방', '마르', '요', '또', '집', '공간', '빨래', '공간', '고민', '쿠비샵', '가족', '부산', '서면', '전포역', '점', '방문', '해봣습니', '이불', '집', '빨래', '셀프', '빨래', '방이', '저희', '다행', '부피', '빨래', '빨', '건조', '상태', '집', '갈수', '요즘', '살기', '예전', '빨래', '방이', '어디', '엤', '손', '빨래', '세탁기', '햇빛', '널어놧', '집', '건조대', '빨래', '때', '저희', '이불', '커버', '향균', '세탁', '살균', '건조', '왓답', '대형', '봉투', '자판기', '돈', '다우니', '정전기', '방지', '자판기', '건조기', '때', '정전기', '아주', '향', '석', '도', '집', '빨래', '기세', '걱정', '셀프', '빨래', '방', '빨래', '추천', '더무', '셀프', '이용', '점', '항상', '저희', '사랑', '시간', '하루', '이상', '김희', '현', '전무', '공식', '홈페이지', '공식', '카페', '공식', '블로그'", ,instagram
27,빨래,2019년 8월 17일, ,⠀내가 전업주부가 되는 그날이 오더라도 빨래만큼은 아내에게 미루리라.⠀#일상 #주말 #토요일 #취미 #집안일 #청소 #화장실청소 #설거지 #그림 #아이패드 #애플펜슬 #빨래 #극혐 #귀찮음 #drawing #illustration,"'내', '업주', '부가', '그날', '빨래', '아내'", ,instagram
28,빨래,2019년 8월 17일, ,#주말#이른저녁식사 #야채카레 #소세지#돈까스 #후다닥 #딩식당 #온더테이블#뉴아이템 #라탄매트 #라탄 #됴아@day_rattan #매력적인라탄 #집안일반복#청소 #빨래 #밥차리기 #설거지 #언제끝나#내일은배달해먹자 .... #오덴세 #아틀리에노드#큐티폴 #큐티폴커트러리 #고아블랙 #화이트실버,"'저녁식사', '돈까스', '뉴', '아이템', '청소', '내일', '배달', '해먹', '큐티폴'", ,instagram
29,빨래,2019년 8월 17일, ,'작은용량이 아주 큰일하네ㅎㅎㅎ#섬유유연제 향이 아주 끝내줘!!이게 바로 진정한 #고농축섬유유연제 '기분좋은향이 솔솔~~빨래할맛이 나는구나'@chungsosin_official#청소신#EM섬유유연제#냄새좋은섬유유연제#친환경섬유유연제#섬유유연제#빨래#빨래스타그램#옷감보호,"'용량', '아주', '큰일', '섬유', '유연제', '향', '아주', '이', '바로', '기분', '향', '솔솔', '빨래', '맛', '청소', '신', '섬유', '유연제', '냄새', '섬유', '유연제', '친환경', '섬유', '유연제', '섬유', '유연제', '빨래', '빨래', '스타', '그램', '옷감', '보호'", ,instagram
30,빨래,2019년 8월 17일, ,할무니 병문안 갔다가 점심먹고 카페꼬륵이 나오기전 마니 다녀야지🙃🤙😍🥐🌭🍩🍮🍪🍦☕️.....#카페스타그램 #주말스타그램 #애니골카페 #먹방스타그램 #동생이랑 #조카랑 #데이트 #럽스타그램❤️ #이제 #다시 #빨래 #시작해볼까나😎,"'무니', '병문안', '점심', '카페'", ,instagram
31,빨래,2019년 8월 17일, ,.빨래하기 좋은 날씨👚,"'빨래', '날씨'", ,instagram
32,빨래,2019년 8월 17일, ,밥하고 반찬하고 빨래하고... 쉬는날.....나는 콩쥐였다...ㅠ아....빨래 널자....ㅠㅋ....#배우 #배유라 #콩쥐의삶#땡초다대기 #땡초짱아찌 #양파짱아찌#빨래 #얼른널자 #오늘쉬는날인데,"'밥', '반찬', '빨래', '날', '나', '콩', '빨래', '땡초', '다대기', '빨래'", ,instagram
33,빨래,2019년 8월 17일, ,"집들인데 밖에서 먹은게 더 많은듯,,,,ㅋ..#해장은 #쌀국수 #기록 #일상 #주말 #집청소 #빨래 #시작","'집', '밖', '더'", ,instagram
34,빨래,2019년 8월 17일, ,여름엔 빨래지~.....#villain #뜨거운 #여름 #낮 #오후 #빨래 #장점 #빨리마른다 #단점 #자주해야됨 #날씨개꿀 #👍,"'여름', '빨래'", ,instagram
35,빨래,2019년 8월 17일, ,"🧺🚿👉👉👉워시프레쉬 경산점👈👈👈..8월 17일 필터청소 !!휴가철 무사히 잘보내셨나요?집에 있는 묵혀두었던, 또는 미뤄두었던빨래하고 상쾌하게 일상 복귀하면 어떨까요~??? 💜경산점으로 오세요💛..♡이벤트 ♡금액상관없음 ❗❗✔현금 10% / 카드 5% 충전시 추가포인트를 드려요~","'워', '시프', '레쉬', '경산', '점', '필터', '청소', '휴가', '철', '집', '빨래', '일상', '복귀', '요', '경산', '점', '이벤트', '금액', '현금', '카드', '충', '전시', '추가', '포인트'", ,instagram
36,빨래,2019년 8월 17일, ,반갑습니다. 한토이 대구경북점 입니다!오늘은 미미월드의 신상품똘똘이 빨래놀이를 소개할게요~빙글빙글 빨래하고 칙칙!!물 뿌리고 다림질해요똘똘이 옷을 깨끗하게 빨래해요 드럼통이 빙글빙글 돌아가고 뚜껑에 물이 들어있어실제로 빨래하는 듯 리얼한 놀이를 할 수 있는 빨래놀이!! 우리아이는 놀이를 통해 성장해요!! 일상 생활에서 자연스럽게 다양한 상황 및 역할을재미있는 놀이로 접하면서 어느새 아이의 마음이한 뼘 훌쩍 자라 따뜻한 감성과 배려심을 가지게 된답니다우리 아이들이 가지고 노는 제품들!!인증은 된 것 인지? 어떤 재료로 만들어 진 것 인지? 잘 알고 구매합시다!!한토이 대구경북점은 인증된 정품만 취급합니다!! 오늘은 똘똘이 빨래놀이로 마무리를 하겠습니다행복한 하루 되세요♥더많은 다양한 정보는 한토이대구경북점 네이버 블로그를 참고해주세요 감사합니다https://blog.naver.com/superpig23/221619446359#대구#경북#경산#창원#구미#한토이#이시아폴리스#봉무동#토이샵#장난감가게#장난감할인점#장난감#어린이#똘똘이#빨래놀이#미미월드#미미#빨래#소꿈놀이#7대영역#성장#육아#맘스타그램#육아맘#교육#발달#배려심#인내심,"'토이', '북점', '오늘', '미미', '월드', '상품', '똘똘이', '빨래', '소개', '빨래', '물', '뿌리', '다림질', '똘똘이', '옷', '빨래', '드럼통', '뚜껑', '물이', '실제', '빨래', '듯', '리얼', '놀이', '수', '빨래', '우리', '아이', '놀이', '통해', '일상', '생활', '자연', '상황', '및', '역할', '놀이', '접', '아이', '마음', '뼘', '훌쩍', '자라', '감성', '배려', '심', '가지', '우리', '아이', '가지', '노', '제품', '인증', '것', '인지', '재료', '진', '것', '인지', '알', '구매', '토이', '북점', '인증', '정품', '취급', '오늘', '똘똘이', '빨래', '마무리', '하루', '더', '정보', '토이', '대구', '북점', '네이버', '블로그', '참고', '대구', '경북', '경산', '창원', '구미', '토이', '시아', '폴리스', '봉무동', '토이샵', '장난감가게', '장난감', '할인점', '장난감', '어린이', '똘똘이', '빨래', '미미', '월드', '미미', '빨래', '꿈', '영역', '성장', '육아', '맘', '스타', '그램', '육아', '맘', '교육', '발달', '배려', '심', '인내심'", ,instagram
37,빨래,2019년 8월 17일, ,더러운 운동화ㅠ프리워시로 얼룩부위 먼저 뿌려놓고섬유표백제풀어 담기놓은뒤 세탁기행~손하나 까딱 안하고 저리 깨끗하게!간편하게 운동화빨래 끝.#암웨이홈 #프리워시 #섬유표백제 #운동화세탁 #찌든때#빨래 #운동화찌든때 #세탁세제 #얼룩제거 #좋은생활주식회사암웨이,"'운동화', '프리', '워', '시로', '얼룩', '부위', '먼저', '섬유', '표백제', '뒤', '세탁', '기행', '손하나', '까딱', '안', '저리', '운동화', '빨래', '끝', '빨래'", ,instagram
38,빨래,2019년 8월 17일, ,수민이의 살림!!방학숙제를 위해 일일살림녀~ㅋㅋ설거지하고 빨래널고 청소하고 ㅋㄷ야무지게 잘하는구만~ㅋ 앞으로도 쭉~잘부탁해!#엄마일도와주기#일기쓰기#방학숙제#설거지#빨래#청소#앞으로도쭉,"'수민', '이의', '살림', '방학', '숙제', '위해', '일일', '살림', '녀', '설거지', '빨래', '청소', '앞', '쭉', '일기', '쓰기', '방학', '숙제', '설거지', '빨래', '청소', '앞', '쭉'", ,instagram
39,빨래,2019년 8월 17일, ,🎼고양이 행진곡,"'고양이', '행진곡'", ,instagram
40,빨래,2019년 8월 17일, ,22차 빨래 엽서세트 구합니다..🙇 빨래집게 5개 모으고 잃어버리고 또 세 개 모았는데 사정이 생겨 더 못 가게 되었습니다ㅠㅠㅠ아래 조건 중 골라서 댓글로 말씀해주세요ㅠㅠ1. 빨래집게 28일 오후 4시 무료관람(이벤트석)2.현금2만원+빨래집게 50%할인 (표찾아드릴수있는날합의)#빨래 #빨래집게 #뮤지컬빨래 #빨래뮤지컬 #엽서세트 #22차 빨래 #헌롱고 #윤진솔나영 🙏🙏🙏,"'차', '빨래', '엽서', '세트', '구합', '니', '빨래', '집게', '개', '또', '세', '개', '사정', '더', '못', '가게', '아래', '조건', '중', '골', '댓글', '말씀', '빨래', '집게', '오후', '무료', '관람', '이벤트', '석', '현금', '빨래', '집게', '할인', '표', '날', '합의', '빨래'", ,instagram
41,빨래,2019년 8월 17일, ,"#제로프로젝트#마그네슘 #울트라마그..세제나 유연제같은 화학제품을 따로 사용하지 않아도 되는 #울트라마그기본사이클로 세탁~탈수~탈수 과정으로 사용하면 되니 간편하고,세탁물 말릴 때 같이 말려주면 된다능..#통돌이세탁기 #드럼세탁기 모두사용가능 #1년동안사용가능 #친환경세제 #아기세제 로 딱임❤..구매정보는 @zero_project_official ..#세제추천 #빨래세제 #친환경세제 #빨래 #빨래꿀팁 #빨래세제 #아기세제 #아기빨래 #아기옷세제","'마그네슘', '세제', '유연제', '화학', '제품', '사용', '세탁', '탈수', '탈수', '과정', '사용', '세탁물', '때', '능', '사용', '가능', '로', '정보'", ,instagram
42,빨래,2019년 8월 17일, ,"#제로프로젝트#마그네슘 #울트라마그..세제나 유연제같은 화학제품을 따로 사용하지 않아도 되는 #울트라마그기본사이클로 세탁~탈수~탈수 과정으로 사용하면 되니 간편하고,세탁물 말릴 때 같이 말려주면 된다능..#통돌이세탁기 #드럼세탁기 모두사용가능 #1년동안사용가능 #친환경세제 #아기세제 로 딱임❤..구매정보는 @zero_project_official ..#세제추천 #빨래세제 #친환경세제 #빨래 #빨래꿀팁 #빨래세제 #아기세제 #아기빨래 #아기옷세제","'마그네슘', '세제', '유연제', '화학', '제품', '사용', '세탁', '탈수', '탈수', '과정', '사용', '세탁물', '때', '능', '사용', '가능', '로', '정보'", ,instagram
43,빨래,2019년 8월 17일, ,ㅤㅤㅤ토요일 근무 너무재밌자나.😐😐ㅤㅤㅤㅤㅤ#밥#레슨#빨래#휴식#홍보 #청소 #운동?ㅤㅤ,"'토요일', '근무', '밥', '레슨', '빨래', '휴식', '홍보'", ,instagram
44,빨래,2019년 8월 17일, ,#햇살 #좋은날 미뤄둔 #실내화 #빨래쩡이 #발 을 지켜줄 세친구#뽀송뽀송 하게 마르거라#육아맘 #딸스타그램#태화강국가정원,"'세친구', '육아', '맘', '태화강', '국가', '정원'", ,instagram
45,빨래,2019년 8월 17일, ,정전에 단수에 내빨래...........#화난다 #분노 #빨래 #몇번째야 #코인 #세탁소 #갈래,"'정전', '단수', '빨래'", ,instagram
46,빨래,2019년 8월 17일, ,아기옷👶도안심하고 이용하세요!🤗👍🆒️🌧☂️🌂🌈ㆍㆍ#안심케어#아기옷빨래#빨래맛집#세탁맛집#분당빨래방#판교빨래방#화이트365야탑점#화이트365#셀프빨래방#야탑빨래방#야탑역#야탑#야탑역셀프빨래방#야탑역코인빨래방#24시셀프빨래방#이매빨래방#서현역빨래방#백현동#대용량건조기#친환경세제#빨래#건조#야탑맘#분당맘#판교맘#이불빨래#이불세탁#아기옷세탁#미세먼지세탁#초미세먼지세탁🏡💕,"'아기', '옷', '도안', '이용', '안심', '케어', '아기', '옷', '빨래', '빨래', '맛집', '세탁', '맛집', '분당', '빨래', '방', '판교', '빨래', '방', '화이트', '탑점', '화이트', '셀프', '빨래', '방', '탑', '빨래', '방', '야탑역', '탑', '야탑역', '셀프', '빨래', '방', '야탑역', '코인', '빨래', '방', '빨래', '방', '서현역', '빨래', '방', '백현동', '용량', '건조기', '친환경', '세제', '빨래', '건조', '탑맘', '분당', '맘', '판교', '맘', '이불', '빨래', '이불', '세탁', '아기', '옷', '세탁', '미세먼지', '세탁', '초미세먼지', '세탁'", ,instagram
47,빨래,2019년 8월 17일, ,"토요밥상..🥄🥢..가지볶음..🍆달걀말이..🥚감자채볶음..🥔후딱해서 있는 밑빈찬 곁들여 간단히 아침 식사..비가 오더니 지금은 해가 반짝..🌞어제의 여파(?)로 좀 쉬어야 할듯..나이드니 노는것도 힘들다..🤤그래도 주말인데 저녁에 슬슬 움직여봐야지~일단은 좀 늘어져있자!🛋..#토요밥상 #집밥 #화소반상차림 #국찌개없는밥상 #일단은좀쉬고 #저녁엔뭘하지? #리모콘장착한남편 #나에게채널선택권은없는건가요? #토요일오후 #빨래,설겆이완료","'토', '밥상', '가지', '볶음', '달걀', '말', '감자', '채', '볶음', '후', '밑빈찬', '아침', '식사', '비', '지금', '해', '반짝', '어제', '여파', '로', '좀', '나이', '드니', '주말', '저녁', '슬슬', '일단', '좀', '설겆', '완료'", ,instagram
