,Keyword,Date,Title,Contents,Words,Comments,Source,URL
10,액체세제,"
		작성일 : 2015-09-04 07:49:31		",제 목 :  액체세제개량은 어떻게 하나요??,	 테크인가하는 lg액체세제를 싸게 샀는데싼거라그런가 뚜껑계량이 안되네요ㅠㅠ10kg에 75ml쓰라는데대충 종이컵2/3로 함 될까요??액체세제는 첨이라양가늠이 안되네요ㅠㅠ	,"'테크', '액체', '세제', '런가', '뚜껑', '계량', '대충', '종이컵', '로', '함', '요', '액체', '세제', '가늠'","[""1. ..'15.9.4 8:03 AM (114.206.xxx.173)찾아보니 보통 자판기 종이컵 용량이 6.5온스195ml라네요.그럼 1/3에서 약간 넘는정도면 75ml되려나요?\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1982964&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
11,액체세제,"
		작성일 : 2015-08-13 14:09:00		",제 목 :  액티브워시 세탁기는 액체세제만 써야되나요?,"이번에 고민고민하다거 액티브워시 세탁기로 바꿨어요..그 서서 손빨래 가능하다는....우선 먼지 전혀 안뭍어나고,소음도 적어서 그럭저럭 만족하고 있는데세제통에 액체세제라고만 적혀있어서요~검색해봐도 잘 모르겠어요..액체세제만 정량 넣어서 빨래하라는건지....지금 15년된 세탁기를 처분하고 새로 산거라 잘 몰라서 그러는데요~세제나 섬유유연제?듬뿍 넣어놓고 알아서 정량 분출되어 나오는 그런 기능은 원래 없나요?전 요즘 나오는 세탁기는 당연 그런 기능 있는줄 알았는데...아닌거같아 좀 실망했어요..결론,...액체세제가 가격이나, 성능면에서 더 좋나요?전 왠지 헤프게 쓸거같은 기분이 들어서...그냥 가루세제를 뿌려서 써야하나 싶어서요.. ","'이번', '고민', '고민', '액티브워시', '세탁기', '그', '서서', '손', '빨래', '우선', '먼지', '전혀', '안뭍', '고', '소음', '세제', '통', '액체', '세제', '만', '검색', '액체', '세제', '정량', '빨래', '지금', '세탁기', '처분', '세제', '섬유', '유연제', '듬뿍', '정량', '분출', '기능', '원래', '전', '요즘', '세탁기', '연', '기능', '좀', '결론', '액체', '세제', '가격', '성능', '면', '더', '전', '헤프', '기분', '그냥', '가루', '세제'","[""1. ...'15.8.13 7:03 PM (211.204.xxx.193)액체세제 넣는 그 틀을 빼고 가루세제 넣으면 된다고 세탁기 설치할 때 기사분이 알려주셨어요.\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1971271&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
12,액체세제,"
		작성일 : 2015-08-13 13:23:29		",제 목 :  슈퍼타이 액체세제가 확실히 좋나요?,	 항상 가루세제가 싸서그것만 썼는데지금 11번가 행사해서액체세제사볼려는데가루세제보다 많이 낫나요?정상가는 가루세제보다 많이 비싸더라구요	,"'항상', '가루', '세제', '그것', '지금', '번가', '행사', '액체', '세제', '가루', '세제', '정상', '가루', '세제'","[""1. 지나가다가'15.8.13 2:42 PM (121.155.xxx.234)슈퍼타이껀 어떤지 몰라도 액체세제가 편한거 같아썼는데  빨래 많이 하는 우리집은 왤케 헤픈지  금방쓰네요ㆍ특별히 세탁력이  더 좋은지도 모르겠고... 걍  편한맛에  쓰나봐요\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1971242&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
13,액체세제,"
		작성일 : 2015-07-29 08:11:31		",제 목 :  섬유유연제 안써도 될만큼 향좋은 액체세제 없을까요?,	 다우*  쓴것처럼은 아니더라도은은한 향이 남는 세제는 없을까요?퍼실 라벤더 어떠세요? ,"'다우', '향', '세제', '퍼실', '라벤더'","[""1. 제목 보고'15.7.29 8:13 AM (182.226.xxx.200)퍼실 추천 하려고 들어왔는데^^전 정말 좋아하는데 싫다는 분들도 계세요\t\t\t2. ??'15.7.29 8:17 AM (1.233.xxx.136)퍼실이 세탁후에도 향이 남아 있어요\t\t\t3. ...'15.7.29 9:15 AM (39.124.xxx.80)저는 섬유유연제를 싫어하고, 세제 향도 싫어해요.세제잔유물이 남은거 같아서요\t\t\t4. 타이드'15.7.29 9:25 AM (58.123.xxx.66)전 그나마 타이드 tide 가 젤 괜찮더라구여다우니 향이 첨가된 제품도 있어요\t\t\t5. 퍼실 '15.7.29 10:34 AM (121.160.xxx.120)라벤더는 장마철에는 비추예요. 이제 덜 마른 빨래 냄새랑 섞이니 냄새가 더 안좋아져요. 여름에는 그냥 퍼실 일반 초록색이 훨씬 낫더라구요. 참고하세요\t\t\t6. 전진'15.7.29 11:14 AM (220.76.xxx.171)요즘은 옷을 찌들게 입나요 세제도 향적은거 잇어요 액체세제는너무헤프고 우리는 가루세제 향약한걸로사요 섬유린스는 이불빨래나 정전기나는 옷가지나 액체드라이세제쓰면 섬유유연제 별로쓸일 없어요섬유유연제냄새 나는 머리아파요 이불빨래에도 소량씁니다\t\t\t7. ....'15.7.29 1:30 PM (112.155.xxx.72)섬유유연제를 쓰는 이유가 향기 때문이 아니라 합성섬유 정전기 일으키는 걸 막기 위해서 아닌가요?\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1963179&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
14,액체세제,"
		작성일 : 2015-01-07 17:10:11		",제 목 :  테크 액체세제나 피죤 액체세제 쓰시는 분들 질문있어요!,	 인터넷으로 액체세제를 주문하려고 하는데 액체세제 리필용 말고 용기 세제 뚜껑 처음 개봉할 때 개봉 여부 알 수 있나요?피죤 일반 섬유 유연제 같은 경우는 그냥 별다른 잠금장치 없어서 열어보고 닫아도 모르게 되어있잖아요ㅠ그런데 테크나 피죤 액체세제는 어떻게 되어있나 몰라서요.소리라든가 음료수 페트병 뚜껑처럼 개봉 흔적을 알 수 있게 되어있나요? 사용하시는 분들 알려주시겠어요? 고맙습니다!	,"'인터넷', '액체', '세제', '주문', '액체', '세제', '리', '용기', '세제', '뚜껑', '처음', '개봉', '때', '개봉', '여부', '알', '수', '피죤', '일반', '섬유', '유연제', '경우', '그냥', '잠금장치', '어보', '테크', '피죤', '액체', '세제', '소리', '음료수', '페트병', '뚜껑', '개봉', '흔적', '알', '수', '사용'","[""1. blueeye'15.1.7 5:12 PM (116.32.xxx.130)샴푸처럼 돌리면 누르는 것이 쏙 올라오게 되어 있어요. ^^\t\t\t2. 세제'15.1.7 5:15 PM (175.116.xxx.251)그러면 누르기 전에는 세제가 나오지 않겠네요?! 두 회사 제품 중 어떤 게 그런가요?댓글 고맙습니다!!\t\t\t3. 세제'15.1.7 5:22 PM (175.116.xxx.251)주방용 세제가 아닌 세탁용 세제인데요. 사진으로 봐선 누를게 없어 보여서 잘 이해가ㅠㅠ\t\t\t4. ..'15.1.7 5:27 PM (112.161.xxx.148)네 별도의 마개가 없어요.원글님 말씀처럼 열어봤는지 알 도리가 없죠.퍼실, 비트,테크 다 그래요.\t\t\t5. 세제'15.1.7 5:30 PM (175.116.xxx.251)아 그렇군요ㅠ 댓글 고맙습니다!!\t\t\t6. 블루아이님'15.1.7 5:40 PM (14.32.xxx.97)말한것처럼 돼 있는 세제는 본 적이 없네요.저 액체세제만 쓴지 십년도 넘었는데 말이죠 ㅋㅋ그냥 돌려 따요.근데 누가 미리 열어서 조금 따라 썼을가봐 그러시는건가요??\t\t\t7. 세제'15.1.7 5:56 PM (175.116.xxx.251)아하하 누가 조금 썼을까 봐 그러는 건 아니고요ㅎㅎ 그냥 마트에서 장 보다 보면 섬유유연제 같은 건 뚜껑 열어서 향 맡아보고 그러시는 분들도 종종 있더라고요. 좀 신경 쓰여서요ㅠ\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1937619&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
15,액체세제,"
		작성일 : 2014-04-10 16:03:32		",제 목 :  리큐 액체세제 쓰시는분,드럼세탁기구요액체세제 테크 쓰다 다른걸로 바꿔볼려고 검색하다 리큐 한번써보려는데뚜껑에있는 세탁볼에다 세제 펌핑해서 세제통이아닌 세탁조에 같이 넣나보더라구요저는 95도 삶는기능을 자주쓰는데 삶을땐 세탁볼을 넣으면 당연히 안될꺼같고그럼 세제통에 넣도 되는거예요?이건또 왜이렇게 평범치 못해가지고 쉽게 사지 못하게 만드는지.. ㅋ ,"'드럼세탁기', '액체', '세제', '테크', '걸', '검색', '리큐', '한번', '뚜껑', '세탁볼', '세제', '펌핑해', '통', '세탁', '저', '도', '기능', '자주', '삶', '땐', '세탁볼', '통', '이건', '또', '왜', '평범', '치', '사지'","[""1. 그냥'14.4.10 4:10 PM (210.205.xxx.161)세제 짜서 넣어도 되던데요.\t\t\t2. 오마나'14.4.10 4:14 PM (121.186.xxx.126)주황색 고무가 그 용도였군요저는 그것도 모르고 뚜껑에 양 맞춰 덜어서 세제통에 넣고 뚜껑에 남은 잔여 세제는 세탁물 나올때 거기에 헹구고 그랬네요 저흰 통돌이라..세탁물에 세제뚜껑 헹궈요 액체세제 사용하면서부터..아이고 챙피해라\t\t\t3. ..'14.4.10 4:40 PM (112.218.xxx.218)ㅋㅋ 오마나님 ㅋㅋ 저도 검색하다 세탁볼이니 뭐니 하길래 알게됐어요고농축이라 세제통에 넣지말고 세탁조에 넣야 옷감에 잔여물이 남지않게 세탁된다고도하는거같고어려워요.....\t\t\t4. ㅋㅋ'14.4.10 4:42 PM (168.131.xxx.170)왠일이야 저도 리큐 계속 쓰고 있었는데 생각도 못했어요. 항상 세제통에 세제부어서 돌렸어요. 세제양도 그냥 쓰던데로 넣고 있었는데 그렇게 고농축이래요?\t\t\t5. 그거'14.4.10 5:58 PM (115.140.xxx.74)유재석이 광고할때  알려줬잖아요 ㅋ전 안써봤는데 광고보고 편하겠다. 했어요 ㅋ\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1787260&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
16,액체세제,"
		작성일 : 2014-03-03 16:18:56		",제 목 :  액체세제 강추다 하는 거 있으세요?,"	 멜라루카인지뭔지 질문 드렸다가 다단계 제품이라서 안 사기로 했어요.그래서 원글 수정합니다.그럼 액체세제 세척력 정말 좋은 거 뭐가 있을까요?리큐? 액츠? 아름다운 세제? 뭐가 좋을까요?전 아름다운 세제만 써봤는데, 그다지 나쁘진 않아도 세척력이 좀 아쉽더군요.추천 많이들 해주세요! ","'멜라', '루카', '질문', '다단계', '제품', '안', '사기', '글', '수정', '액체', '세제', '세척', '정말', '거', '뭐', '리큐', '액츠', '세제', '뭐', '전', '세제', '그다지', '세척', '좀', '추천'","[""1. 아뇨'14.3.3 4:48 PM (39.117.xxx.213)세척력은 락스에 퐁퐁섞은거 이상 좋은거 못봤구요느무 독해요. 지인이 다단계 멜라랑 암웨이 사서 얻어다 써봤는데 진짜 눈물이 나고 코도 맵고\t\t\t2. 원글이'14.3.3 4:57 PM (59.187.xxx.56)아, 그게 다단계 제품인가요?그럼 절대 안 사야 겠어요.그럼 다른 세제 문의해야 겠네요.첫댓글님 원글 완전히 수정했으니, 살짝 어리둥절해 하진 마세요.ㅎㅎ일단 댓글 고맙습니다.^^\t\t\t3. 누구냐넌'14.3.3 5:10 PM (220.77.xxx.168)유재석 선전하는 땡큐~리큐요!!^^\t\t\t4. 아이둘'14.3.3 5:11 PM (114.205.xxx.48)타이드 요.\t\t\t5. 아~'14.3.3 5:15 PM (39.117.xxx.213)첫 댓글이예요 ㅋ 저는 주방이나 화장실세제 생각했는데 저는 그냥 하이타이? 쓰고 거기다 베이킹소다를 섞어써요수건이나 속옷은 식초를 린스대신넣구요진짜 세척력 짱이던데요 ^^\t\t\t6. ,,,'14.3.3 6:49 PM (203.229.xxx.62)오래전에 소비자 보호원에서 세척력 검사 한적이 있어요.비트하고 엘지 제품이 제일 좋게 나왔어요.그래서 두가지 번갈아 써요.\t\t\t7. ㅇㅇ'14.3.3 9:29 PM (121.139.xxx.193)http://m.hnsmall.com/goods/view/10209404;jsessionid=NvyMXPj1WoKPJDoBdQxDQexFe...이게 갑이죠 후후 10kg에 무료배송 7900원 ㅋㅋ 빨래를 거의 매일 하는 집이라 반신반의하며 주문해봤는데 만족해요ㅎ\t\t\t8. ㅡ'14.3.3 9:59 PM (175.118.xxx.248)애경에서 나오는 리큐\t\t\t9. 원글이'14.3.4 1:15 PM (59.187.xxx.56)뒤늦게 댓글 봤습니다.댓글 주신 님들 고맙습니다.^^\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1766205&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
17,액체세제,"
		작성일 : 2013-07-24 11:16:28		","제 목 :  퍼실 액체세제요,, 프라다천 종류는 왜 그리 세제냄새가 지독하게 남는것일까요?","수건이나 다른 면, 혼방 종류는 세탁하고 나도 세제냄새가 그렇게 독하게 남아있지 않는데요.요즘 많이 입는 등산복 바지종류, 프라다천 종류의 바지는 냄새가 너무 지독하게 남아요.왜 그러는것일까요?? 다른분들도 느끼숐나요 ","'수건', '다른', '면', '혼방', '종류', '세탁', '냄새', '요즘', '등산', '복', '바지', '종류', '프라다', '종류', '바지', '냄새', '남아', '왜', '요', '다른', '느끼숐나'",[''],82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1613925&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
18,액체세제,"
		작성일 : 2013-06-30 07:12:15		",제 목 :  액체세제는 거품 안나나요?,액체세제를 처음 사용하는데 세탁시 거품이 안나나요?사용해보신 분 리플 좀 주세요.	,"'액체', '세제', '처음', '사용', '탁시', '거품', '사용', '분', '리플', '좀'","[""1. 발랄한기쁨'13.6.30 10:40 AM (121.182.xxx.120)드럼 세탁기 사용할때 유리문으로 보니까 거품 나던데요.\t\t\t2. ...'13.6.30 12:14 PM (119.149.xxx.244)덜 나요. 일반형보다 덜 나지만, 안나는건 아니예요.\t\t\t3. 거품은'13.6.30 12:17 PM (222.236.xxx.231)많이 안나는게 여러모로 좋아요거품 많다고 세척력이 더 좋은건 아니거든요거품이 적은게 물절약도 되고 환경오염도 적어요친환경 세제일수록 거품도 적더라구요^^\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1595750&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
19,액체세제,"
		작성일 : 2012-12-27 21:40:19		",제 목 :  세탁세제는 가루세제 잘 안쓰고 액체세제 쓰나요?,"	 저는 가루세제 사용해왔었는데, 인터넷쇼핑몰에 들어가니 가루세제가 별로없고 액체세제가 더 많으네요.요즘은 액체세제를 더 많이 사용하나요?액체세제가 가루세제보다 사용상 더 편리하고 좋은점이 있나요? ","'저', '가루', '세제', '사용', '인터넷', '쇼핑몰', '가루', '세제', '별로', '액체', '세제', '더', '요즘', '액체', '세제', '더', '사용', '하나요', '액체', '세제', '가루', '세제', '사용', '더', '점'","[""1. 그게..'12.12.27 9:41 PM (180.66.xxx.194)가루세제는...세탁 후 탈탈 털면 보일 듯 말 듯 세제잔존물 많아요.액상세제 홍보할때 자사제품 가루제품이랑 비교도 하잖아요.\t\t\t2. 저두 행굼 많이 하긴하지만..'12.12.27 9:43 PM (122.36.xxx.13)찜찜해서 바꿨어요\t\t\t3. .......'12.12.27 9:43 PM (218.158.xxx.226)일반세탁기 쓰는데요세탁후가루세제쓸때는 먼지 거름망에 늘 허옇게 찌꺼기가 남아있더라구요근데 액체세제 쓰고 부터는 그게 없어요\t\t\t4. ..'12.12.27 10:26 PM (1.247.xxx.37)전 드럼 쓰는데 액체세재가 좋긴 하더군요집에 친정엄마와 시누이가 준 분말 세재가 6개나 되는데 액체세제 쓰면서부터 못쓰겠더라구요웬지 찝찝 할것 같고\t\t\t5. 조사결과'12.12.27 11:15 PM (211.201.xxx.62)세척력은 가루세제가 더 좋은 걸로 나왔어요.http://media.daum.net/economic/consumer/newsview?newsid=20120926171927814""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1454596&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
20,액체세제,"
		작성일 : 2012-09-26 11:50:43		",제 목 :  드럼세탁기에 액체세제 투입 어떻게 하나요?,?엘지 드럼세탁기 쓰는데요. 세제투입구에 액체세제는 넣지 말라고 쓰여있는데그러면 액체세제는 드럼통에다가 직접 넣는건가요?다른 분들은 어떻게 사용하고 계신가요???? ,"'드럼세탁기', '투', '입구', '액체', '세제', '말', '액체', '세제', '드럼통', '직접', '가요', '다른', '분', '사용'","[""1. 스뎅'12.9.26 11:54 AM (180.228.xxx.32)액체형 드럼세탁기용도 있어요 전 막 넣음...;;;\t\t\t2. 팜므 파탄'12.9.26 11:56 AM (183.97.xxx.104)제 경험인데요 애벌 빨래시에 액체 세제를 넣으면 본 세탁칸의 액체세제도 미리 흘러내려가서이지 않을까요?가루는 물이 닿긴 전에는 제자리에 있는데 액체 세제는 다 흘러 버리니까 본세탁에 들어가는 세제가 미리 애벌세탁에 다 들어가 버리더라구요.그래서 저는 본세탁칸에만 세제를 넣어요.\t\t\t3. 달로'12.9.26 12:25 PM (58.236.xxx.18)드럼입구에 대고 통안에 직접쏴요\t\t\t4. 땡큐'12.9.26 3:51 PM (110.70.xxx.215)저희집은  리큐  사서  쓰던  뚜껑  계속  두고  쓰는데요1 세탁기에 세탁물  없이 과탄산및  액체 세제를  넣고  세탁조  문을  닫은후  동작  버튼을  누른다2  탈수  혹은  세탁물  추가  바튼을  눌러  세탁조  문을  연다(세제가  녹아  거품이  나  있는  상태)3  세탁물을  넣고  세탁한다\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1371324&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
21,액체세제,"
		작성일 : 2012-09-26 11:11:53		","제 목 :  드럼세탁기 액체세제, 가격 따로 품질 따로",http://media.daum.net/economic/others/newsview?newsid=20120926060105886&RIGHT... ,,[''],82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1371283&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
22,액체세제,"
		작성일 : 2012-07-08 16:22:00		",제 목 :  액체세제  추천좀 해주세요,	 코스트코에서 살려니 무거워서 인터넷 주문을 할려합니다....어떤게 세척력이 좋은가요?	,"'코스트코', '무거워', '인터넷', '주문', '세척'","[""1. 퍼실'12.7.8 5:13 PM (115.143.xxx.26)퍼실이 전 좋아요. 마르고 잔향도 상쾌하구요.\t\t\t2. ...'12.7.8 5:33 PM (175.117.xxx.102)퍼실도 써보고 10kg에 9900원 저렴이도 써봤는데 큰 차이 없었어요. 근데 장마철엔 향기 진한 퍼실이 좋더라구요.\t\t\t3. 저도 퍼실.....'12.7.8 5:34 PM (58.236.xxx.5)홈쇼핑에서도 팔던데요.세제의 신세계를 경험했습니다.전 될 수 있으면 그나마 아주 적게 넣으려고 노력합니다.그래도 될까요??? 오래 전에는 모르고 통돌이세탁기에 세제 많이씩 넣으면세탁이 더  잘 되는 줄 알았거든요. 죄송합니다.섬유유연제향을 좋아 하다가 환경호르몬이라고...  댓글 에서 보고 알았습니다.\t\t\t4. 원글'12.7.8 11:06 PM (119.149.xxx.199)퍼실이 대세 인가봐요.윗분 모두 감사합니다.\t\t\t""]",82cook,https://www.82cook.com/entiz/read.php?bn=15&num=1305511&page=1&searchType=search&search1=1&keys=%EC%95%A1%EC%B2%B4%EC%84%B8%EC%A0%9C
